chunk_id,text_content,source_document
15-Golpear y huir.txt_0015,"una agrupación vencida imponiendo condiciones al vencedor . la primera reunión se acordó en el hotel nutibara de medellín, pero los emisarios del eln nunca llegaron . el presidente lópez escogió al liberal jaime castro para que asistiera a una segunda cita. castro llegó al punto de encuentro luego de dos días de recorrer las selvas del magdalena medio, pero esta vez la guerrilla tampoco hizo presencia. no se sabe aún si los elenos usaron este diálogo como estratagema para romper el cerco o si la orden de despeje nunca fue obedecida por los militares.",15-Golpear y huir.txt
15-Golpear y huir.txt_0016,"castro llegó al punto de encuentro luego de dos días de recorrer las selvas del magdalena medio, pero esta vez la guerrilla tampoco hizo presencia. no se sabe aún si los elenos usaron este diálogo como estratagema para romper el cerco o si la orden de despeje nunca fue obedecida por los militares. este intento de negociación creó una fisura insalvable entre el gobierno de lópez y el general álvaro valencia tovar, quien consideraba que la rendición de los guerrilleros debía hacerse ante el ejército victorioso para que la sociedad entendiera que, con los métodos adecuados, la guerrilla podía ser vencida militarmente . para la administración de lópez, en cambio, se trataba de un esfuerzo por poner fin a la subversión de manera pacífica. según señaló a la comisión de la verdad un funcionario del gobierno de lópez , los diálogos con el eln eran una solicitud a la cual el gobierno no se podía negar y menos un gobierno liberal que había llegado con semejante respaldo democrático.",15-Golpear y huir.txt
15-Golpear y huir.txt_0017,"para la administración de lópez, en cambio, se trataba de un esfuerzo por poner fin a la subversión de manera pacífica. según señaló a la comisión de la verdad un funcionario del gobierno de lópez , los diálogos con el eln eran una solicitud a la cual el gobierno no se podía negar y menos un gobierno liberal que había llegado con semejante respaldo democrático. así se mantenían las diferencias entre el poder civil y el militar en torno a la relativa autonomía que tenían los militares para el manejo del orden público y la obligación que tienen los presidentes de buscar la paz. el episodio le costó la salida del ejército a valencia tovar. tanto él como alberto ruiz novoa terminaron sus carreras con agrias disputas con el gobierno de turno.",15-Golpear y huir.txt
15-Golpear y huir.txt_0018,"el episodio le costó la salida del ejército a valencia tovar. tanto él como alberto ruiz novoa terminaron sus carreras con agrias disputas con el gobierno de turno. estos y otros casos que ocurrieron más adelante, como los de los generales fernando landazábal reyes (en 1984) y harold bedoya (en 1996), son presentados en la narrativa de la fuerza pública como evidencia de la obediencia de los militares al poder civil. este fallido intento de paz puede considerarse un temprano reconocimiento de que colombia enfrentaba un conflicto armado interno y no un simple problema de orden público, que un pacto de paz no es una rendición y que podía aplicarse el derecho de gentes del que el propio lópez se volvió gran promotor en sus años posteriores. por esos años, el cantante jorge villamil intentó impulsar una negociación entre manuel marulanda vélez y el general jose joaquín matallana.",15-Golpear y huir.txt
15-Golpear y huir.txt_0019,"este fallido intento de paz puede considerarse un temprano reconocimiento de que colombia enfrentaba un conflicto armado interno y no un simple problema de orden público, que un pacto de paz no es una rendición y que podía aplicarse el derecho de gentes del que el propio lópez se volvió gran promotor en sus años posteriores. por esos años, el cantante jorge villamil intentó impulsar una negociación entre manuel marulanda vélez y el general jose joaquín matallana. ambos se cruzaron cartas y enviaron misivas al gobierno, pero estas quedaron en la historia como efímeras intenciones de acercamiento en la búsqueda de resolver el conflicto. lo que quedó del eln se consumió por dentro en sus primeros años por las purgas y divisiones internas. aunque esto sucedió en todas las guerrillas, en este caso algunos de los fundadores terminaron fusilados en medio de contradicciones políticas que fueron resueltas en consejos de guerra .",15-Golpear y huir.txt
15-Golpear y huir.txt_0020,"lo que quedó del eln se consumió por dentro en sus primeros años por las purgas y divisiones internas. aunque esto sucedió en todas las guerrillas, en este caso algunos de los fundadores terminaron fusilados en medio de contradicciones políticas que fueron resueltas en consejos de guerra . en el contexto de este autoexterminio se dio en 1975 el relevo de fabio vásquez castaño, quien se refugió en cuba hasta su muerte en 2018. en febrero de 1977 fue capturada su red urbana . durante los siguientes años el eln se mantuvo atomizado, con núcleos que echaron raíces en arauca, en el sur de bolívar, en antioquia y en las ciudades, pero sin un mando unificado. a principios de los años ochenta se dio la reunificación de los diversos grupos y logró crecer y expandirse, apoyado en las rentas del secuestro y los pagos que le hicieron multinacionales petroleras durante la construcción del oleoducto caño limón-coveñas.",15-Golpear y huir.txt
15-Golpear y huir.txt_0021,"durante los siguientes años el eln se mantuvo atomizado, con núcleos que echaron raíces en arauca, en el sur de bolívar, en antioquia y en las ciudades, pero sin un mando unificado. a principios de los años ochenta se dio la reunificación de los diversos grupos y logró crecer y expandirse, apoyado en las rentas del secuestro y los pagos que le hicieron multinacionales petroleras durante la construcción del oleoducto caño limón-coveñas. en 1967 se creó la tercera guerrilla del país: el ejército popular de liberación (epl), como brazo armado del partido comunista de colombia - marxista leninista (pc-ml), que a su vez fue una disidencia del pcc en el marco de las pugnas entre la unión soviética y china. para el epl la guerra debía hacerla el pueblo, guiado por una vanguardia política y armada. así lo explicó mario agudelo, exintegrante de esta guerrilla, a la comisión de la verdad en entrevista colectiva: para nosotros, el partido comunista de colombia marxista leninista (pc-ml) era la vanguardia, era quien tenía que trazar los lineamientos fundamentales para hacer realidad una revolución y para la construcción de esa nueva sociedad después de la toma del poder.",15-Golpear y huir.txt
15-Golpear y huir.txt_0022,"para el epl la guerra debía hacerla el pueblo, guiado por una vanguardia política y armada. así lo explicó mario agudelo, exintegrante de esta guerrilla, a la comisión de la verdad en entrevista colectiva: para nosotros, el partido comunista de colombia marxista leninista (pc-ml) era la vanguardia, era quien tenía que trazar los lineamientos fundamentales para hacer realidad una revolución y para la construcción de esa nueva sociedad después de la toma del poder. es decir que el obrero raso no tenía consciencia de su verdadero papel y por eso había que formar un partido de “esclarecidos” que tenían perfectamente clara la idea de cuáles eran los cambios que se requerían . el epl fue maoísta y su estrategia era la guerra popular prolongada , en teoría iba del campo a la ciudad a partir de ir liberando territorios e instaurando gobiernos revolucionarios a través de las denominadas juntas patrióticas, como estructuras para el trabajo de masas. según afirmó uno de los fundadores de esta guerrilla a la comisión de la verdad, así fue su ingreso al departamento de córdoba: el epl surgió entre los ríos san jorge y sinú.",15-Golpear y huir.txt
15-Golpear y huir.txt_0023,"el epl fue maoísta y su estrategia era la guerra popular prolongada , en teoría iba del campo a la ciudad a partir de ir liberando territorios e instaurando gobiernos revolucionarios a través de las denominadas juntas patrióticas, como estructuras para el trabajo de masas. según afirmó uno de los fundadores de esta guerrilla a la comisión de la verdad, así fue su ingreso al departamento de córdoba: el epl surgió entre los ríos san jorge y sinú. antes que un grupo guerrillero, fueron cuadros políticos a trabajar con los sectores sociales. por eso, cuando se establecieron las primeras organizaciones guerrilleras, teníamos maestros en varios puntos de la región y teníamos diversos trabajadores haciendo trabajo social y político . este trabajo político fue posible porque en córdoba había un histórico conflicto por el uso y tenencia de la tierra entre colonos, campesinos y hacendados.",15-Golpear y huir.txt
15-Golpear y huir.txt_0024,"por eso, cuando se establecieron las primeras organizaciones guerrilleras, teníamos maestros en varios puntos de la región y teníamos diversos trabajadores haciendo trabajo social y político . este trabajo político fue posible porque en córdoba había un histórico conflicto por el uso y tenencia de la tierra entre colonos, campesinos y hacendados. como recuerda la fuente entrevistada, la mayor parte de esa población había sufrido la violencia de los años cincuenta . según este testimonio, también fue importante para los fundadores del epl el encuentro con julio guerra, exguerrillero liberal que había estado en las filas del mrl y mantenía algo de armas e influencia en jóvenes de la región: cuando se comenzó a organizar la guerrilla hubo apoyo de actores sociales. desde luego no todos los campesinos estaban de acuerdo con la guerrilla, pero la soportaban.",15-Golpear y huir.txt
15-Golpear y huir.txt_0025,"según este testimonio, también fue importante para los fundadores del epl el encuentro con julio guerra, exguerrillero liberal que había estado en las filas del mrl y mantenía algo de armas e influencia en jóvenes de la región: cuando se comenzó a organizar la guerrilla hubo apoyo de actores sociales. desde luego no todos los campesinos estaban de acuerdo con la guerrilla, pero la soportaban. allí organizamos juntas patrióticas, que eran las que ejercían realmente el poder democrático. entonces fíjese: trabajaba el partido, trabajaba la base social, y luego estaba el grupo armado . el epl estuvo a punto de desaparecer en los primeros años de su existencia.",15-Golpear y huir.txt
15-Golpear y huir.txt_0026,"entonces fíjese: trabajaba el partido, trabajaba la base social, y luego estaba el grupo armado . el epl estuvo a punto de desaparecer en los primeros años de su existencia. información del gobierno nacional indica que, entre 1967 y 1969, el ejército tendió dos cercos de aniquilamiento contra esta guerrilla, con los que buscaba acabar con los levantamientos campesinos contra terratenientes de la región y con la invasión de fincas con apoyo de esta guerrilla. esos primeros años fueron traumáticos: perdieron ideólogos, fundadores y responsables militares, y sufrieron purgas y deserciones . la presencia de insurgentes en el nudo de paramillo, urabá y el bajo cauca antioqueño derivó en acciones como invasión y quema de fincas, robo de ganado, enfrentamientos armados con grupos de defensa privados, asesinato de hacendados y mayordomos.",15-Golpear y huir.txt
15-Golpear y huir.txt_0027,"esos primeros años fueron traumáticos: perdieron ideólogos, fundadores y responsables militares, y sufrieron purgas y deserciones . la presencia de insurgentes en el nudo de paramillo, urabá y el bajo cauca antioqueño derivó en acciones como invasión y quema de fincas, robo de ganado, enfrentamientos armados con grupos de defensa privados, asesinato de hacendados y mayordomos. no fue sino hasta mediados de los años setenta que el epl se propuso incrementar su influencia entre el movimiento obrero con énfasis en antioquia y valle, y con relativo éxito en la región de urabá, donde se expandía la industria del banano. urabá sería una región muy importante a lo largo de la existencia del epl e incluso de su disolución como grupo armado. allí también comenzó a crecer el partido comunista y las farc-ep, que además se estaban expandiendo desde sus bases históricas en cauca y los llanos del yarí hacia el magdalena medio y antioquia.",15-Golpear y huir.txt
15-Golpear y huir.txt_0028,"urabá sería una región muy importante a lo largo de la existencia del epl e incluso de su disolución como grupo armado. allí también comenzó a crecer el partido comunista y las farc-ep, que además se estaban expandiendo desde sus bases históricas en cauca y los llanos del yarí hacia el magdalena medio y antioquia. el conflicto en urabá es histórico y se ha mantenido durante medio siglo: se remonta a la época de la colonia cuando se adjudicaron amplias extensiones a un grupo reducido de familias, lo que expulsó a nativos y campesinos colonos. entre 1962 y 1984, se presentaron 19 “recuperaciones” de tierra en las que participaron 4.500 familias; invasiones que fueron respondidas por autoridades civiles y policiales con numerosas detenciones, desalojos violentos y, en algunos casos, asesinatos de líderes. en 1963 la producción y exportación de banano alcanzó una escala de agroindustria.",15-Golpear y huir.txt
15-Golpear y huir.txt_0029,"entre 1962 y 1984, se presentaron 19 “recuperaciones” de tierra en las que participaron 4.500 familias; invasiones que fueron respondidas por autoridades civiles y policiales con numerosas detenciones, desalojos violentos y, en algunos casos, asesinatos de líderes. en 1963 la producción y exportación de banano alcanzó una escala de agroindustria. esta temprana etapa de explotación asumió la forma de “economía de enclave”, sin mayor regulación por parte del estado y sin que su existencia conllevara un desarrollo social de las comunidades en las cuales se ubican las fincas bananeras, lo cual llevó a que se intensificara una serie de conflictos sociales . en abril de 1967 las farc también sufrieron un grave revés en el huila, en el que perdieron un número significativo de combatientes (más por deserción o encarcelamiento que por bajas) y la mayoría de las armas en poder de esa tropa. entraron en una etapa de estancamiento que se extendió hasta mediados de la década siguiente.",15-Golpear y huir.txt
15-Golpear y huir.txt_0030,"en abril de 1967 las farc también sufrieron un grave revés en el huila, en el que perdieron un número significativo de combatientes (más por deserción o encarcelamiento que por bajas) y la mayoría de las armas en poder de esa tropa. entraron en una etapa de estancamiento que se extendió hasta mediados de la década siguiente. ejemplo de ello es que en 1970 solo se documentaron tres acciones de esta guerrilla, mientras que el epl ejecutó doce y el eln, dieciocho . así pues, al comenzar los años setenta había guerrillas que se inspiraron en el vanguardismo armado y las doctrinas revolucionarias de los sesenta. sin embargo, estas no constituían una amenaza real para el estado, de hecho estuvieron al borde de la extinción.",15-Golpear y huir.txt
15-Golpear y huir.txt_0031,"así pues, al comenzar los años setenta había guerrillas que se inspiraron en el vanguardismo armado y las doctrinas revolucionarias de los sesenta. sin embargo, estas no constituían una amenaza real para el estado, de hecho estuvieron al borde de la extinción. el énfasis de la tarea revolucionaria era incentivar una guerra popular que se libraba en todos los frentes: en el político, mediante la agitación y propaganda, y de manera muy importante en el organizativo, a través de la creación de bases clandestinas en los movimientos sociales, para que estos se prepararan para la liberación paulatina de territorios y la insurrección. no hacían más que lo que la cartilla revolucionaria dictaba: lanzar al combate a la población civil, o a una parte considerable de ella, contra las fuerzas armadas del poder gubernamental legal o de facto . su imbricación con la población civil era parte esencial del proyecto, pues la esencia de su tarea era despertar la conciencia política y el estado de ánimo rebelde en las poblaciones.",15-Golpear y huir.txt
15-Golpear y huir.txt_0032,"no hacían más que lo que la cartilla revolucionaria dictaba: lanzar al combate a la población civil, o a una parte considerable de ella, contra las fuerzas armadas del poder gubernamental legal o de facto . su imbricación con la población civil era parte esencial del proyecto, pues la esencia de su tarea era despertar la conciencia política y el estado de ánimo rebelde en las poblaciones. la fuerza pública continuaba implementando la cartilla de la contrainsurgencia internacional en estos años y hasta mucho después usó la estrategia que para ese momento ya era un fracaso en vietnam: buscar y destruir al enemigo. lo que ocurrió en los años siguientes había sido advertido por quienes analizaban el fracaso de estados unidos en vietnam: de acuerdo con experiencias recientes, parece improbable la derrota de una auténtica guerrilla, salvo que se usen métodos semejantes al genocidio. los contrainsurgentes buscan una solución militar: arrasar a las guerrillas.",15-Golpear y huir.txt
15-Golpear y huir.txt_0033,"lo que ocurrió en los años siguientes había sido advertido por quienes analizaban el fracaso de estados unidos en vietnam: de acuerdo con experiencias recientes, parece improbable la derrota de una auténtica guerrilla, salvo que se usen métodos semejantes al genocidio. los contrainsurgentes buscan una solución militar: arrasar a las guerrillas. pero hay un impedimento político y económico que se los estorba: no pueden acabar con la población, ni siquiera con una parte importante de ella . esta temprana advertencia señala el gran riesgo que encarna el trato de la población como enemigo. el hecho de que el proyecto insurgente fuese una apuesta social y política, contraria al orden establecido y enfocada en transformar las condiciones de vida de la población a través del poder de las armas, generó en el fondo su involucramiento y en algunas ocasiones su apoyo real o condicionado.",15-Golpear y huir.txt
15-Golpear y huir.txt_0034,"esta temprana advertencia señala el gran riesgo que encarna el trato de la población como enemigo. el hecho de que el proyecto insurgente fuese una apuesta social y política, contraria al orden establecido y enfocada en transformar las condiciones de vida de la población a través del poder de las armas, generó en el fondo su involucramiento y en algunas ocasiones su apoyo real o condicionado. esta situación, unida al estigma y al señalamiento de las zonas rojas o de presencia de guerrilla, derivó en la fijación de miles de seres humanos como blancos legítimos y su trato como rebeldes o subversivos desdibujó el estado de derecho. el principio de distinción que permite reconocer entre el combatiente y el civil no se tuvo en cuenta, esa es una de las graves consecuencias de haber desarrollado en el territorio nacional una guerra irregular.",15-Golpear y huir.txt
15-Golpear y huir.txt_0035,"el principio de distinción que permite reconocer entre el combatiente y el civil no se tuvo en cuenta, esa es una de las graves consecuencias de haber desarrollado en el territorio nacional una guerra irregular.",15-Golpear y huir.txt
16-Armar a los civiles.txt_0000,"en 1965 el gobierno de guillermo león valencia rompió uno de los pilares del acuerdo establecido por su antecesor, alberto lleras camargo, en el discurso del teatro patria: el monopolio de la fuerza en manos de las fuerzas armadas. ese año valencia expidió el decreto que permitió armar a los civiles para la defensa nacional y la preservación del orden público, ante el riesgo de una supuesta amenaza externa. según dicha normativa, todos los colombianos están obligados a participar activamente en la defensa nacional, cuando las necesidades públicas lo exijan para defender la independencia nacional y las instituciones patrias . esto permitió que el ministerio de defensa nacional, por conducto de los comandos, autorizara la propiedad particular de armas de uso privativo de las fuerzas armadas, en consideración de la importancia de la movilización y acción de la defensa civil en el campo de la defensa nacional, por cuanto se definió como un asunto de competencia de la nación y no de manejo exclusivo de las fuerzas armadas. el decreto se convirtió en ley en 1968, bajo el gobierno reformista de carlos lleras restrepo (1966-1970) .",16-Armar a los civiles.txt
16-Armar a los civiles.txt_0001,"esto permitió que el ministerio de defensa nacional, por conducto de los comandos, autorizara la propiedad particular de armas de uso privativo de las fuerzas armadas, en consideración de la importancia de la movilización y acción de la defensa civil en el campo de la defensa nacional, por cuanto se definió como un asunto de competencia de la nación y no de manejo exclusivo de las fuerzas armadas. el decreto se convirtió en ley en 1968, bajo el gobierno reformista de carlos lleras restrepo (1966-1970) . si bien no es atípico que los países establezcan leyes de defensa ante agresiones externas y convoquen a los ciudadanos a empuñar las armas, el contexto en el que se produjeron estas normas en colombia distaba de ser el de una invasión extranjera. el supuesto básico de la doctrina contrainsurgente en el marco de la guerra fría fue que existía un enemigo, el comunismo internacional, que actuaba de manera encubierta a través de un enemigo interno. en colombia ese enemigo fue representado en el oponente armado, pero también en quienes sin armas controvirtieron el poder establecido.",16-Armar a los civiles.txt
16-Armar a los civiles.txt_0002,"el supuesto básico de la doctrina contrainsurgente en el marco de la guerra fría fue que existía un enemigo, el comunismo internacional, que actuaba de manera encubierta a través de un enemigo interno. en colombia ese enemigo fue representado en el oponente armado, pero también en quienes sin armas controvirtieron el poder establecido. como se ha mencionado atrás, para finales de los años sesenta existían en colombia por lo menos tres grupos guerrilleros marxistas cuyo objetivo era la toma del poder por las armas para instaurar un gobierno de corte socialista o comunista. sin embargo, estos fueron tan débiles que en sus primeros años la fuerza pública casi los aniquiló a todos. con esta idea de que la guerra insurgente es una guerra con el pueblo, la noción de enemigo interno se extendió y se vinculó a los opositores sociales y políticos, sindicalistas, profesores, líderes, estudiantes y activistas políticos que recibieron el trato genérico de subversivos.",16-Armar a los civiles.txt
16-Armar a los civiles.txt_0003,"sin embargo, estos fueron tan débiles que en sus primeros años la fuerza pública casi los aniquiló a todos. con esta idea de que la guerra insurgente es una guerra con el pueblo, la noción de enemigo interno se extendió y se vinculó a los opositores sociales y políticos, sindicalistas, profesores, líderes, estudiantes y activistas políticos que recibieron el trato genérico de subversivos. este era el resultado de una notoria ideologización en el interior de la fuerza pública, que se derivó especialmente de la doctrina y el entrenamiento brindado por estados unidos. esos marcos mentales de la guerra fría, inscritos en la realidad social y política de la colombia de estas décadas bajo el estado de sitio, incentivaron el involucramiento de los civiles en la violencia, ya fuera desde la insurgencia o la contrainsurgencia, siempre con el argumento de la legítima defensa, que no hizo más que alimentar los conflictos locales. la participación de los civiles en el mantenimiento del orden público se legitimó en el reglamento de combate de contraguerrillas, elaborado por el comando del ejército en abril de 1969. en este se dispuso: organizar en forma militar a la población civil, para que se proteja contra la acción de las guerrillas y apoye la ejecución de operaciones de combate y organizar a la población civil para que pueda reducir los efectos de la delincuencia común, de las catástrofes naturales y de la acción bélica en su territorio .",16-Armar a los civiles.txt
16-Armar a los civiles.txt_0004,"esos marcos mentales de la guerra fría, inscritos en la realidad social y política de la colombia de estas décadas bajo el estado de sitio, incentivaron el involucramiento de los civiles en la violencia, ya fuera desde la insurgencia o la contrainsurgencia, siempre con el argumento de la legítima defensa, que no hizo más que alimentar los conflictos locales. la participación de los civiles en el mantenimiento del orden público se legitimó en el reglamento de combate de contraguerrillas, elaborado por el comando del ejército en abril de 1969. en este se dispuso: organizar en forma militar a la población civil, para que se proteja contra la acción de las guerrillas y apoye la ejecución de operaciones de combate y organizar a la población civil para que pueda reducir los efectos de la delincuencia común, de las catástrofes naturales y de la acción bélica en su territorio . se aprobaron dos modalidades para la participación de los civiles: como junta de autodefensa y como defensa civil. respecto a las juntas de autodefensa, estas fueron autorizadas para prevenir la formación de grupos armados, para adelantar operaciones de control, registro y destrucción, y para que fueran dotadas con armas y municiones por el tiempo que durara la acción . los primeros grupos de autodefensa estuvieron conformados por propietarios de tierras y caciques políticos, lo cual posibilitó el establecimiento de órdenes sociales jerárquicos que garantizaron el control y la hegemonía de los más poderosos .",16-Armar a los civiles.txt
16-Armar a los civiles.txt_0005,"respecto a las juntas de autodefensa, estas fueron autorizadas para prevenir la formación de grupos armados, para adelantar operaciones de control, registro y destrucción, y para que fueran dotadas con armas y municiones por el tiempo que durara la acción . los primeros grupos de autodefensa estuvieron conformados por propietarios de tierras y caciques políticos, lo cual posibilitó el establecimiento de órdenes sociales jerárquicos que garantizaron el control y la hegemonía de los más poderosos . al amparo de estas disposiciones se armaron también los nuevos zares de las esmeraldas, quienes mantuvieron bajo coerción armada el control del occidente de boyacá, y se armaron los primeros ejércitos privados de narcotraficantes, quienes ya eran un poder económico emergente en parte del caribe, la amazonía, el valle y antioquia. dado el amplio margen de actuación que se les otorgó a estos ejércitos, muy pronto se convirtieron en grupos ofensivos que actuaron de manera criminal, en contubernio con agentes de la fuerza pública. como afirma eduardo pizarro: más allá del origen espontáneo o inducido (ya sea por miembros de las fuerzas armadas, por hacendados o por mafias locales del narcotráfico o las esmeraldas), lo cierto es que el fenómeno rápidamente desbordó el marco local propiciando el surgimiento de un actor armado con amplia incidencia en todo el territorio nacional .",16-Armar a los civiles.txt
16-Armar a los civiles.txt_0006,"dado el amplio margen de actuación que se les otorgó a estos ejércitos, muy pronto se convirtieron en grupos ofensivos que actuaron de manera criminal, en contubernio con agentes de la fuerza pública. como afirma eduardo pizarro: más allá del origen espontáneo o inducido (ya sea por miembros de las fuerzas armadas, por hacendados o por mafias locales del narcotráfico o las esmeraldas), lo cierto es que el fenómeno rápidamente desbordó el marco local propiciando el surgimiento de un actor armado con amplia incidencia en todo el territorio nacional . de esta manera se sentaron las bases para una tormenta perfecta en las regiones: por un lado, las guerrillas buscando la adhesión de la población civil; por el otro, las autodefensas y paramilitares usando métodos no convencionales a nombre del estado.",16-Armar a los civiles.txt
17-¿Armas o reformas_.txt_0000,"carlos lleras restrepo (1966-1970) fue el presidente del frente nacional que mejor entendió que si las élites de colombia no hacían las reformas necesarias para superar la exclusión económica y política, las guerrillas tendrían un amplio campo de acción. ese campo estaba especialmente en el sector rural, donde las guerrillas creaban sus bases de apoyo. lleras se empeñó en impulsar la reforma agraria que él mismo había defendido en el congreso un lustro atrás y que había sido aprobada como un mecanismo de contención a la ola revolucionaria que inundaba al continente. en muchos países se habían impulsado reformas agrarias, pero en colombia esa reforma se había quedado en el papel . con su talante modernizador, lleras, como en su momento lópez pumarejo, creía que el latifundio improductivo era un obstáculo para el desarrollo económico del país .",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0001,"en muchos países se habían impulsado reformas agrarias, pero en colombia esa reforma se había quedado en el papel . con su talante modernizador, lleras, como en su momento lópez pumarejo, creía que el latifundio improductivo era un obstáculo para el desarrollo económico del país . lleras se propuso impulsar la acción colectiva de los campesinos, al tiempo que intentó canalizar a través de las instituciones del estado sus demandas de tierra y desarrollo. el 2 de mayo de 1967 emitió un decreto con el cual se crearon las asociaciones de usuarios campesinos en cada municipio . estas no solo eran una manera de organizar dimensiones de la reforma agraria como títulos, bienes públicos, créditos y comercio, sino de darle voz y poder efectivo a quienes estaban excluidos: los campesinos sin tierra.",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0002,"el 2 de mayo de 1967 emitió un decreto con el cual se crearon las asociaciones de usuarios campesinos en cada municipio . estas no solo eran una manera de organizar dimensiones de la reforma agraria como títulos, bienes públicos, créditos y comercio, sino de darle voz y poder efectivo a quienes estaban excluidos: los campesinos sin tierra. con eso abría una compuerta para cambiar relaciones de poder en el mundo rural y evitaba una posible radicalización que pudieran capitalizar los movimientos guerrilleros . en un discurso pronunciado en las riberas del río sinú en 1967, el presidente lleras expresó nítidamente su pensamiento al respecto: es un aspecto esencial de la reforma el de que aquellos campesinos que han pasado años y años trabajando en tierra ajena, pagando un arrendamiento o entregando parte de sus cosechas al propietario, se conviertan ellos a su vez en propietarios. ya no podemos seguir viviendo una época de caciques, ¡arriba los caciques mangoneando!, como suele decirse, ¡abajo el pueblo obedeciendo!",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0003,"en un discurso pronunciado en las riberas del río sinú en 1967, el presidente lleras expresó nítidamente su pensamiento al respecto: es un aspecto esencial de la reforma el de que aquellos campesinos que han pasado años y años trabajando en tierra ajena, pagando un arrendamiento o entregando parte de sus cosechas al propietario, se conviertan ellos a su vez en propietarios. ya no podemos seguir viviendo una época de caciques, ¡arriba los caciques mangoneando!, como suele decirse, ¡abajo el pueblo obedeciendo! ¡necesitamos la presencia viva del pueblo en la vida nacional, haciendo sentir sus aspiraciones, pesando como debe pesar en molde de la república! . la reforma agraria se hizo sobre la base de compras de tierras que los propietarios vendieron de manera voluntaria al instituto colombiano de la reforma agraria (incora), o la entrega de tierras que habían sido tomadas por los campesinos y posteriormente el gobierno las negociaba con los dueños.",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0004,". la reforma agraria se hizo sobre la base de compras de tierras que los propietarios vendieron de manera voluntaria al instituto colombiano de la reforma agraria (incora), o la entrega de tierras que habían sido tomadas por los campesinos y posteriormente el gobierno las negociaba con los dueños. este estaba planteado como un proceso de reforma pacífico y legal, durante el cual el incora cumplió un papel fundamental en la organización y participación del campesinado. el 7 de julio de 1970, a un mes de que se terminara el gobierno de lleras, se creó la asociación nacional de usuarios campesinos (anuc). para entonces, había casi un millón de hombres y mujeres afiliados a las asociaciones campesinas, y un empoderamiento que se reflejaba en las palabras del líder agrario sucreño francisco barrios: para un humilde campesino que hace tres años laboraba su parcela en un pequeño pueblo de sucre, es un gran compromiso de llevar la vocería de más de 800.000 campesinos que constituyen la base fundamental del movimiento de organización campesina en colombia.",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0005,"el 7 de julio de 1970, a un mes de que se terminara el gobierno de lleras, se creó la asociación nacional de usuarios campesinos (anuc). para entonces, había casi un millón de hombres y mujeres afiliados a las asociaciones campesinas, y un empoderamiento que se reflejaba en las palabras del líder agrario sucreño francisco barrios: para un humilde campesino que hace tres años laboraba su parcela en un pequeño pueblo de sucre, es un gran compromiso de llevar la vocería de más de 800.000 campesinos que constituyen la base fundamental del movimiento de organización campesina en colombia. el movimiento de organización campesina es ya una realidad nacional que nada ni nadie podrá detener; hace cuatro años, cuando este movimiento se ideó, nadie pensaba que fuera posible. hoy podemos afirmar con certeza que los campesinos organizados hemos entrado a ocupar el sitio que nos corresponde en nuestro país . sin embargo, con la presidencia de misael pastrana borrero (1970-1974), la reforma no solo se frenó, sino que el gobierno preparaba una contrarreforma.",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0006,"hoy podemos afirmar con certeza que los campesinos organizados hemos entrado a ocupar el sitio que nos corresponde en nuestro país . sin embargo, con la presidencia de misael pastrana borrero (1970-1974), la reforma no solo se frenó, sino que el gobierno preparaba una contrarreforma. o por lo menos así lo percibieron miles de campesinos que el 21 de febrero de 1971 sorprendieron al país con la toma simultánea de 316 fincas en 13 departamentos, en la que participaron 16.000 familias . a finales de ese año hubo una segunda ola de tomas de tierra en 120 fincas de siete departamentos, la mayoría de ellas en el caribe. el gobierno decretó el tiempo el estado de sitio y periódicos como hablaban de invasión orquestada de predios, plan subversivo y brotes de anarquía .",17-¿Armas o reformas_.txt
17-¿Armas o reformas_.txt_0007,"a finales de ese año hubo una segunda ola de tomas de tierra en 120 fincas de siete departamentos, la mayoría de ellas en el caribe. el gobierno decretó el tiempo el estado de sitio y periódicos como hablaban de invasión orquestada de predios, plan subversivo y brotes de anarquía . para entonces la anuc contaba con 28 asociaciones departamentales y 634 municipales y mantenía un carácter anfibio: era una iniciativa del estado al mismo tiempo que un movimiento social . hacia el 9 de enero de 1972, la titulación de tierras recibió la estocada final . en chicoral, tolima, en un cónclave en el que participaron congresistas de los partidos liberal y conservador, con fuertes intereses en la tierra especialmente en el cauca, los llanos orientales y el caribe, pactaron una reforma a la ley 135 de 1961 que alteró por completo su esencia: eliminó la expropiación del latifundio improductivo y priorizó la explotación empresarial por encima del desarrollo campesino .",17-¿Armas o reformas_.txt
