query,backend,latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
"Según la doctrina contrainsurgente adoptada en Colombia, ¿quiénes fueron considerados 'subversivos' además de los grupos armados, y cuál fue la fuente principal de la ideologización que llevó a este trato en la fuerza pública?",milvus,9.316482543945312,0.5,0.3333333333333333,0.16806722689075632,"As que es cierto que para el momento de este crimen la dea ya tuvo amplia influencia en colombia a través de la polica y el departamento administrativo de seguridad (das), también lo que la central intelligence agency (cia) mantiene en la lucha anticomunista, también lo que la central intelligence agency (cia) mantiene en la lucha anticomunista.",07-Violencia que engendra violencia.txt_0027|16-Armar a los civiles.txt_0003|16-Armar a los civiles.txt_0004|26-«Los enemigos agazapados de la paz».txt_0031|02-introducción.txt_0002,16-Armar a los civiles.txt_0004|16-Armar a los civiles.txt_0005
"¿Cuáles fueron las dos modalidades para la participación de los civiles aprobadas en el reglamento de combate de contraguerrillas de 1969, y qué actores criminales o económicos emergentes se armaron al amparo de estas disposiciones?",solr,2.2852556705474854,1.0,1.0,0.14035087719298245,el control y la hegemona de los más poderosos.,16-Armar a los civiles.txt_0006|16-Armar a los civiles.txt_0008|16-Armar a los civiles.txt_0007|12-Pacificación sin paz.txt_0045|27-Una tregua imposible.txt_0063,16-Armar a los civiles.txt_0006|16-Armar a los civiles.txt_0007|16-Armar a los civiles.txt_0008
"¿Cuáles fueron las dos modalidades para la participación de los civiles aprobadas en el reglamento de combate de contraguerrillas de 1969, y qué actores criminales o económicos emergentes se armaron al amparo de estas disposiciones?",milvus,3.6251559257507324,0.3333333333333333,1.0,0.0983606557377049,el fuerza pblico continuara implementando la cartilla de la contrainsurgencia internacional en estos aos.,16-Armar a los civiles.txt_0007|10-De la paz política a la guerra insurgente (1958-1978).txt_0011|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0008|15-Golpear y huir.txt_0048|15-Golpear y huir.txt_0040,16-Armar a los civiles.txt_0006|16-Armar a los civiles.txt_0007|16-Armar a los civiles.txt_0008
"¿Qué elementos esenciales de la reforma agraria promovida por Carlos Lleras Restrepo fueron eliminados o alterados por el Pacto de Chicoral de 1972, y cuál fue la manifestación de protesta campesina ante la contrarreforma previa en 1971?",solr,2.101515769958496,0.0,0.0,0.025,Estándares éticos de sus principales lderes.,12-Pacificación sin paz.txt_0052|17-¿Armas o reformas_.txt_0000|17-¿Armas o reformas_.txt_0022|22-El narcotráfico patea el tablero.txt_0063|22-El narcotráfico patea el tablero.txt_0064,17-¿Armas o reformas_.txt_0009|17-¿Armas o reformas_.txt_0010
"¿Qué elementos esenciales de la reforma agraria promovida por Carlos Lleras Restrepo fueron eliminados o alterados por el Pacto de Chicoral de 1972, y cuál fue la manifestación de protesta campesina ante la contrarreforma previa en 1971?",milvus,1.3209333419799805,0.0,0.0,0.02631578947368421,Campos y ciudades,18-El agotamiento del pacto.txt_0000|17-¿Armas o reformas_.txt_0007|17-¿Armas o reformas_.txt_0000|17-¿Armas o reformas_.txt_0023|17-¿Armas o reformas_.txt_0003,17-¿Armas o reformas_.txt_0009|17-¿Armas o reformas_.txt_0010
"Explique la doble naturaleza institucional y social de la ANUC y cómo su posterior división se manifestó ideológicamente, identificando qué facción de izquierda, según un excombatiente del EPL, fue notoriamente desinteresada en la organización.",solr,1.378418207168579,0.4,1.0,0.021739130434782608,No hay información suficiente,17-¿Armas o reformas_.txt_0028|17-¿Armas o reformas_.txt_0027|17-¿Armas o reformas_.txt_0029|17-¿Armas o reformas_.txt_0019|32-La guerra sucia.txt_0033,17-¿Armas o reformas_.txt_0011|17-¿Armas o reformas_.txt_0014|17-¿Armas o reformas_.txt_0015|17-¿Armas o reformas_.txt_0027|17-¿Armas o reformas_.txt_0028
"Explique la doble naturaleza institucional y social de la ANUC y cómo su posterior división se manifestó ideológicamente, identificando qué facción de izquierda, según un excombatiente del EPL, fue notoriamente desinteresada en la organización.",milvus,2.1584432125091553,0.4,1.0,0.0816326530612245,"en este colombia, la comisión de la verdad intenta responder",17-¿Armas o reformas_.txt_0028|17-¿Armas o reformas_.txt_0027|18-El agotamiento del pacto.txt_0010|02-introducción.txt_0007|02-introducción.txt_0010,17-¿Armas o reformas_.txt_0011|17-¿Armas o reformas_.txt_0014|17-¿Armas o reformas_.txt_0015|17-¿Armas o reformas_.txt_0027|17-¿Armas o reformas_.txt_0028
"¿Qué principio ideológico llevó a los líderes indígenas del Cauca a fundar el CRIC en 1971 en lugar de integrarse a la ANUC, y cuál fue el impacto de la Iglesia de los Pobres en la organización política de estas comunidades?",solr,2.2623023986816406,0.6,1.0,0.0,"This led to the fall of this poor patria, and the heavens of the church will collapse from darkness.",17-¿Armas o reformas_.txt_0036|17-¿Armas o reformas_.txt_0037|17-¿Armas o reformas_.txt_0058|17-¿Armas o reformas_.txt_0057|06-La violencia como política.txt_0017,17-¿Armas o reformas_.txt_0036|17-¿Armas o reformas_.txt_0037|17-¿Armas o reformas_.txt_0052|17-¿Armas o reformas_.txt_0053|17-¿Armas o reformas_.txt_0057
"¿Qué principio ideológico llevó a los líderes indígenas del Cauca a fundar el CRIC en 1971 en lugar de integrarse a la ANUC, y cuál fue el impacto de la Iglesia de los Pobres en la organización política de estas comunidades?",milvus,1.9693443775177002,0.4,1.0,0.08080808080808081,en la lucha por la tierra.,17-¿Armas o reformas_.txt_0036|17-¿Armas o reformas_.txt_0042|17-¿Armas o reformas_.txt_0037|17-¿Armas o reformas_.txt_0007|17-¿Armas o reformas_.txt_0059,17-¿Armas o reformas_.txt_0036|17-¿Armas o reformas_.txt_0037|17-¿Armas o reformas_.txt_0052|17-¿Armas o reformas_.txt_0053|17-¿Armas o reformas_.txt_0057
"¿Qué anomalías rodearon el proceso electoral de 1970, y quiénes, décadas después, confirmaron públicamente la existencia del fraude?",solr,1.096003770828247,0.6,1.0,0.0,nario,18-El agotamiento del pacto.txt_0005|18-El agotamiento del pacto.txt_0003|18-El agotamiento del pacto.txt_0004|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0003|26-«Los enemigos agazapados de la paz».txt_0044,18-El agotamiento del pacto.txt_0001|18-El agotamiento del pacto.txt_0002|18-El agotamiento del pacto.txt_0003|18-El agotamiento del pacto.txt_0004|18-El agotamiento del pacto.txt_0005
"¿Qué anomalías rodearon el proceso electoral de 1970, y quiénes, décadas después, confirmaron públicamente la existencia del fraude?",milvus,2.8162288665771484,0.6,1.0,0.13999999999999999,la existencia de un fraude que el gobierno negó a lo largo de varias décadas.,"18-El agotamiento del pacto.txt_0004|22-El narcotráfico patea el tablero.txt_0062|18-El agotamiento del pacto.txt_0005|18-El agotamiento del pacto.txt_0003|35-No es el pasado, es el futuro.txt_0003",18-El agotamiento del pacto.txt_0001|18-El agotamiento del pacto.txt_0002|18-El agotamiento del pacto.txt_0003|18-El agotamiento del pacto.txt_0004|18-El agotamiento del pacto.txt_0005
"De acuerdo con el texto, ¿a qué factores se atribuyó el éxito electoral de la ANAPO y por qué se le denominó la variante populista colombiana?",solr,4.980993032455444,1.0,1.0,0.1111111111111111,"es necesario y enteramente posible crear un gobierno o una sucesión de gobiernos de coalición amplia de los dos partidos, hasta tanto que recreadas las palabras",18-El agotamiento del pacto.txt_0008|18-El agotamiento del pacto.txt_0009|18-El agotamiento del pacto.txt_0007|18-El agotamiento del pacto.txt_0006|08-Una dictadura inducida.txt_0037,18-El agotamiento del pacto.txt_0008|18-El agotamiento del pacto.txt_0009
"De acuerdo con el texto, ¿a qué factores se atribuyó el éxito electoral de la ANAPO y por qué se le denominó la variante populista colombiana?",milvus,4.969477891921997,0.5,1.0,0.07766990291262137,"para algunos de estos autores, en colombia ha existido una democracia simulada y, por tanto, el pacto bipartidista no significó un cambio sustancial",18-El agotamiento del pacto.txt_0009|18-El agotamiento del pacto.txt_0006|18-El agotamiento del pacto.txt_0007|30-El genocidio de la Unión Patriótica.txt_0014|10-De la paz política a la guerra insurgente (1958-1978).txt_0003,18-El agotamiento del pacto.txt_0008|18-El agotamiento del pacto.txt_0009
"¿Cuál fue la reacción del Estado y los partidos tradicionales frente a los triunfos electorales de la izquierda legal, como la UNO, y qué percepción de la democracia se consolidó entre los opositores?",solr,1.0723233222961426,0.4,1.0,0.0,SLO.,18-El agotamiento del pacto.txt_0010|18-El agotamiento del pacto.txt_0011|29-Democracia desde abajo.txt_0004|10-De la paz política a la guerra insurgente (1958-1978).txt_0001|10-De la paz política a la guerra insurgente (1958-1978).txt_0006,18-El agotamiento del pacto.txt_0005|18-El agotamiento del pacto.txt_0006|18-El agotamiento del pacto.txt_0010|18-El agotamiento del pacto.txt_0011|18-El agotamiento del pacto.txt_0014
"¿Cuál fue la reacción del Estado y los partidos tradicionales frente a los triunfos electorales de la izquierda legal, como la UNO, y qué percepción de la democracia se consolidó entre los opositores?",milvus,4.588183403015137,0.0,0.0,0.13043478260869565,7) surgimiento de una ciudadana urbana que no estaba alineada con los partidos tradicionales,10-De la paz política a la guerra insurgente (1958-1978).txt_0005|18-El agotamiento del pacto.txt_0001|10-De la paz política a la guerra insurgente (1958-1978).txt_0006|18-El agotamiento del pacto.txt_0000|10-De la paz política a la guerra insurgente (1958-1978).txt_0004,18-El agotamiento del pacto.txt_0005|18-El agotamiento del pacto.txt_0006|18-El agotamiento del pacto.txt_0010|18-El agotamiento del pacto.txt_0011|18-El agotamiento del pacto.txt_0014
¿Cuál fue la principal diferencia estratégica del M-19 respecto a las guerrillas tradicionales y cómo manejaron sus fundadores la relación con sus antiguos grupos de militancia comunista?,solr,2.9214742183685303,0.0,0.0,0.18604651162790697,"a diferencia de las farc-ep, el m-19 no buscaba conformar un partido poltico",31-La unidad guerrillera.txt_0001|27-Una tregua imposible.txt_0009|27-Una tregua imposible.txt_0006|32-La guerra sucia.txt_0033|28-La toma del Palacio de Justicia.txt_0015,19-¿Abrir la democracia a tiros_.txt_0003|19-¿Abrir la democracia a tiros_.txt_0004|19-¿Abrir la democracia a tiros_.txt_0005
¿Cuál fue la principal diferencia estratégica del M-19 respecto a las guerrillas tradicionales y cómo manejaron sus fundadores la relación con sus antiguos grupos de militancia comunista?,milvus,3.834347724914551,0.3333333333333333,1.0,0.2826086956521739,"El m-19 se concentró en la guerrilla urbana al estilo de los montoneros, de Argentina, o los tupamaros, de uruguay.",19-¿Abrir la democracia a tiros_.txt_0005|31-La unidad guerrillera.txt_0006|19-¿Abrir la democracia a tiros_.txt_0008|27-Una tregua imposible.txt_0018|27-Una tregua imposible.txt_0007,19-¿Abrir la democracia a tiros_.txt_0003|19-¿Abrir la democracia a tiros_.txt_0004|19-¿Abrir la democracia a tiros_.txt_0005
"Según los testimonios a la Comisión de la Verdad, ¿qué consecuencias tuvo el asesinato de José Raquel Mercado para el gobierno de Alfonso López Michelsen y para otras organizaciones guerrilleras?",solr,1.567826271057129,1.0,0.5,0.10666666666666666,m-19 no metieron en la protesta.,19-¿Abrir la democracia a tiros_.txt_0010|19-¿Abrir la democracia a tiros_.txt_0013|19-¿Abrir la democracia a tiros_.txt_0012|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0026|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0027,19-¿Abrir la democracia a tiros_.txt_0013
"Según los testimonios a la Comisión de la Verdad, ¿qué consecuencias tuvo el asesinato de José Raquel Mercado para el gobierno de Alfonso López Michelsen y para otras organizaciones guerrilleras?",milvus,1.398059368133545,0.0,0.0,0.0273972602739726,No tengo información suficiente.,30-El genocidio de la Unión Patriótica.txt_0032|26-«Los enemigos agazapados de la paz».txt_0023|17-¿Armas o reformas_.txt_0064|13-Provocaciones y agravios.txt_0007|26-«Los enemigos agazapados de la paz».txt_0024,19-¿Abrir la democracia a tiros_.txt_0013
"En el contexto de la relación entre el M-19 y el movimiento indígena en los años setenta, ¿cuáles fueron las motivaciones para buscar dicha alianza y cuáles fueron las posturas divergentes dentro de las comunidades indígenas respecto a la lucha armada?",solr,1.082376480102539,0.0,0.0,0.0,eln,19-¿Abrir la democracia a tiros_.txt_0014|17-¿Armas o reformas_.txt_0042|31-La unidad guerrillera.txt_0006|17-¿Armas o reformas_.txt_0058|27-Una tregua imposible.txt_0006,19-¿Abrir la democracia a tiros_.txt_0015|19-¿Abrir la democracia a tiros_.txt_0016|19-¿Abrir la democracia a tiros_.txt_0017
"En el contexto de la relación entre el M-19 y el movimiento indígena en los años setenta, ¿cuáles fueron las motivaciones para buscar dicha alianza y cuáles fueron las posturas divergentes dentro de las comunidades indígenas respecto a la lucha armada?",milvus,3.0825893878936768,0.0,0.0,0.11428571428571428,El m-19 tuvo la idea de contar con el apoyo del movimiento indgena.,17-¿Armas o reformas_.txt_0036|19-¿Abrir la democracia a tiros_.txt_0014|29-Democracia desde abajo.txt_0009|27-Una tregua imposible.txt_0012|17-¿Armas o reformas_.txt_0041,19-¿Abrir la democracia a tiros_.txt_0015|19-¿Abrir la democracia a tiros_.txt_0016|19-¿Abrir la democracia a tiros_.txt_0017
"¿Cuáles fueron los factores sociales, económicos y políticos que convergieron para crear el 'inconformismo social' que explotó con el Paro Cívico Nacional del 14 de septiembre de 1977?",solr,1.4259939193725586,0.5,1.0,0.021505376344086023,No tengo información suficiente,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0014|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|12-Pacificación sin paz.txt_0045|21-Una democracia represiva.txt_0001|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0041,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0002|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0004|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0014
"¿Cuáles fueron los factores sociales, económicos y políticos que convergieron para crear el 'inconformismo social' que explotó con el Paro Cívico Nacional del 14 de septiembre de 1977?",milvus,3.8974788188934326,0.5,1.0,0.18181818181818182,"el modelo de alternancia y paridad el 19 de abril de 1970, da en el que se elega el presidente del Pacto.",20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0014|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0003|05-Reformas inconclusas.txt_0004|18-El agotamiento del pacto.txt_0000|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0002|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0004|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0014
"¿Cómo difieren las perspectivas sobre la participación o la naturaleza de la violencia de grupos armados en el Paro Cívico Nacional de 1977, según los testimonios citados de Víctor Baena, Clara López y el General Salcedo Lora?",solr,17.90183448791504,0.6666666666666666,0.5,0.14814814814814814,"General luis carlos camacho leyva, comandante general de las fuerzas militares, y el ministro de defensa, le llevaron un borrador del estatuto de seguridad al presidente lópez, pero esto se negó a adoptarlo. su argumento era que as parecieran engorrosos, los controles y fiscalizaciones eran necesarios, por lo que las medidas excepcionales representaban un riesgo para la democracia. clara lópez también recordó la situación en su contribución pblica: vino camacho leyva a proponer el estatuto de seguridad. hemos visto, por ejemplo, que la seora bertha de ospina pérez apareca, porque, como un entusiasta personaje que apoyaba e",20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0026|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0025|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0034,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0024|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0025|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0026
"¿Cómo difieren las perspectivas sobre la participación o la naturaleza de la violencia de grupos armados en el Paro Cívico Nacional de 1977, según los testimonios citados de Víctor Baena, Clara López y el General Salcedo Lora?",milvus,1.6195316314697266,0.0,0.0,0.0,es una tendencia predominantemente criminal.,12-Pacificación sin paz.txt_0022|32-La guerra sucia.txt_0003|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0008|08-Una dictadura inducida.txt_0033|02-introducción.txt_0003,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0024|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0025|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0026
Describa la reacción de los altos mandos militares después del Paro Cívico de 1977 y explique las razones del presidente Alfonso López Michelsen para negarse inicialmente a adoptar el Estatuto de Seguridad propuesto.,solr,3.137463092803955,1.0,1.0,0.08928571428571429,el descontento que se expresó en las protestas no fue canalizado por los partidos polticos.,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0034|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|18-El agotamiento del pacto.txt_0005|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0040|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0041,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0034|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0040
Describa la reacción de los altos mandos militares después del Paro Cívico de 1977 y explique las razones del presidente Alfonso López Michelsen para negarse inicialmente a adoptar el Estatuto de Seguridad propuesto.,milvus,9.84155535697937,0.3333333333333333,1.0,0.1466666666666667,"el presidente lópez y el ministro de guerra, abraham valencia, ordenaron una zona de despeje, en un momento en el que el comandante del ejército, el general álvaro valencia tovar, aseguraba que llevaba una operación definitiva contra 100 o 260 guerrilleros. la respuesta del estado fue más represión.",20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|15-Golpear y huir.txt_0020|21-Una democracia represiva.txt_0006|15-Golpear y huir.txt_0021|28-La toma del Palacio de Justicia.txt_0036,20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0034|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0040
"¿Qué evento de 1977 fue interpretado erróneamente tanto por las fuerzas del Estado como por las guerrillas, y cómo esta doble lectura influyó en las decisiones que llevaron a la implementación del Estatuto de Seguridad de 1978?",solr,3.4794230461120605,0.3333333333333333,1.0,0.20952380952380953,El paro cvico de septiembre de 1977 ha sido interpretado erróneamente por las fuerzas del Estado,21-Una democracia represiva.txt_0001|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0034|21-Una democracia represiva.txt_0052|32-La guerra sucia.txt_0033,21-Una democracia represiva.txt_0001|21-Una democracia represiva.txt_0002|21-Una democracia represiva.txt_0004
"¿Qué evento de 1977 fue interpretado erróneamente tanto por las fuerzas del Estado como por las guerrillas, y cómo esta doble lectura influyó en las decisiones que llevaron a la implementación del Estatuto de Seguridad de 1978?",milvus,2.2725722789764404,0.0,0.0,0.07920792079207921,"m-19, incluida su participación en los hechos de noviembre de 1985",15-Golpear y huir.txt_0040|21-Una democracia represiva.txt_0012|21-Una democracia represiva.txt_0006|28-La toma del Palacio de Justicia.txt_0029|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035,21-Una democracia represiva.txt_0001|21-Una democracia represiva.txt_0002|21-Una democracia represiva.txt_0004
"Además de restringir libertades fundamentales, ¿cuáles fueron los tres ejes principales de las medidas adoptadas por el Estatuto de Seguridad de 1978 y qué grupos sociales quedaron convertidos en potenciales 'enemigos internos' bajo su aplicación práctica?",solr,5.684037208557129,1.0,0.5,0.11023622047244094,"no era nuevo, bajo el concepto de turbación del orden pblico, los jueces militares estuvieron en condición de someter a consejos verbales de guerra a quienes consideraran una amenaza.",21-Una democracia represiva.txt_0006|21-Una democracia represiva.txt_0007|10-De la paz política a la guerra insurgente (1958-1978).txt_0014|21-Una democracia represiva.txt_0054|21-Una democracia represiva.txt_0053,21-Una democracia represiva.txt_0007
"Además de restringir libertades fundamentales, ¿cuáles fueron los tres ejes principales de las medidas adoptadas por el Estatuto de Seguridad de 1978 y qué grupos sociales quedaron convertidos en potenciales 'enemigos internos' bajo su aplicación práctica?",milvus,5.770914077758789,0.0,0.0,0.15384615384615385,"a las juntas de autodefensa, estas fueron autorizadas para prevenir la formación de grupos armados, para aadir operaciones de control, registro y destrucción, y para que fueron dotados con armas y municiones.",12-Pacificación sin paz.txt_0015|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0003|21-Una democracia represiva.txt_0006|16-Armar a los civiles.txt_0007|12-Pacificación sin paz.txt_0014,21-Una democracia represiva.txt_0007
"¿Cuál fue la postura oficial del gobierno colombiano, resumida por Julio César Turbay Ayala, frente a las denuncias de violaciones a los derechos humanos, y cómo fue contrastada esta postura por las conclusiones de Amnistía Internacional tras su visita a Colombia?",solr,12.950539588928223,1.0,1.0,0.2993197278911564,"enero de 1980 , amnista internacional publicó un informe en el que respaldó la versión de las vctimas: basándose en los testimonios recibidos, amnista internacional puede afirmar, sin temor a equivocarse, que en colombia se tortura a presos polticos en las dependencias militares, en una medida que no se puede considerar como casos excepcionales y fortuitos sino al contrario, como una práctica sistemática .",21-Una democracia represiva.txt_0049|21-Una democracia represiva.txt_0050|21-Una democracia represiva.txt_0048|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0040|29-Democracia desde abajo.txt_0004,21-Una democracia represiva.txt_0048|21-Una democracia represiva.txt_0049|21-Una democracia represiva.txt_0050
"¿Cuál fue la postura oficial del gobierno colombiano, resumida por Julio César Turbay Ayala, frente a las denuncias de violaciones a los derechos humanos, y cómo fue contrastada esta postura por las conclusiones de Amnistía Internacional tras su visita a Colombia?",milvus,2.4063336849212646,0.6666666666666666,0.5,0.10638297872340426,civil y que puso la problemática del pas en el radar internacional.,"26-«Los enemigos agazapados de la paz».txt_0008|21-Una democracia represiva.txt_0050|21-Una democracia represiva.txt_0049|24-Ni una gota más de sangre.txt_0012|35-No es el pasado, es el futuro.txt_0004",21-Una democracia represiva.txt_0048|21-Una democracia represiva.txt_0049|21-Una democracia represiva.txt_0050
"¿Qué factores específicos permitieron la consolidación y expansión del narcotráfico en Colombia, diferenciándolo de otros países de Latinoamérica, y qué eventos frenaron esta economía ilegal en el continente?",solr,1.375215768814087,1.0,0.5,0.0,narcotráficos,22-El narcotráfico patea el tablero.txt_0003|22-El narcotráfico patea el tablero.txt_0002|02-introducción.txt_0035|02-introducción.txt_0034|22-El narcotráfico patea el tablero.txt_0009,22-El narcotráfico patea el tablero.txt_0002
"¿Qué factores específicos permitieron la consolidación y expansión del narcotráfico en Colombia, diferenciándolo de otros países de Latinoamérica, y qué eventos frenaron esta economía ilegal en el continente?",milvus,3.3072454929351807,1.0,1.0,0.18918918918918917,"colombia en 1973, con el golpe de estado del general augusto pinochet.",22-El narcotráfico patea el tablero.txt_0002|22-El narcotráfico patea el tablero.txt_0003|22-El narcotráfico patea el tablero.txt_0051|22-El narcotráfico patea el tablero.txt_0007|22-El narcotráfico patea el tablero.txt_0004,22-El narcotráfico patea el tablero.txt_0002
"Describa el método y el alcance de la entrada de dineros del narcotráfico a la economía colombiana a finales de la década de los setenta, incluyendo el mecanismo de lavado y los principales sectores de inversión.",solr,1.9307565689086914,1.0,1.0,0.05,"san andrés, providencia y santa catalina",22-El narcotráfico patea el tablero.txt_0008|22-El narcotráfico patea el tablero.txt_0009|02-introducción.txt_0035|22-El narcotráfico patea el tablero.txt_0057|02-introducción.txt_0034,22-El narcotráfico patea el tablero.txt_0008|22-El narcotráfico patea el tablero.txt_0009
"Describa el método y el alcance de la entrada de dineros del narcotráfico a la economía colombiana a finales de la década de los setenta, incluyendo el mecanismo de lavado y los principales sectores de inversión.",milvus,6.642384767532349,0.5,1.0,0.15238095238095237,"colombia era el productor principal de marihuana consumida en estados unidos, cuyos ejes de producción estaban especficamente en la sierra nevada de santa marta, magdalena y cesar y en la guajira.",22-El narcotráfico patea el tablero.txt_0009|22-El narcotráfico patea el tablero.txt_0002|22-El narcotráfico patea el tablero.txt_0007|22-El narcotráfico patea el tablero.txt_0027|22-El narcotráfico patea el tablero.txt_0047,22-El narcotráfico patea el tablero.txt_0008|22-El narcotráfico patea el tablero.txt_0009
"¿Cómo evolucionó la relación entre las FARC-EP y el cultivo de coca entre finales de los años setenta e inicios de los ochenta, y cuál fue el rol que finalmente asumió la guerrilla en la cadena de producción y comercialización?",solr,1.3372077941894531,0.5,0.5,0.0,un ejército.,22-El narcotráfico patea el tablero.txt_0079|22-El narcotráfico patea el tablero.txt_0036|22-El narcotráfico patea el tablero.txt_0040|26-«Los enemigos agazapados de la paz».txt_0035|22-El narcotráfico patea el tablero.txt_0031,22-El narcotráfico patea el tablero.txt_0032|22-El narcotráfico patea el tablero.txt_0036|22-El narcotráfico patea el tablero.txt_0039|22-El narcotráfico patea el tablero.txt_0040
"¿Cómo evolucionó la relación entre las FARC-EP y el cultivo de coca entre finales de los años setenta e inicios de los ochenta, y cuál fue el rol que finalmente asumió la guerrilla en la cadena de producción y comercialización?",milvus,1.2387094497680664,0.25,1.0,0.0,henry castellanos,22-El narcotráfico patea el tablero.txt_0036|26-«Los enemigos agazapados de la paz».txt_0035|26-«Los enemigos agazapados de la paz».txt_0038|22-El narcotráfico patea el tablero.txt_0031|22-El narcotráfico patea el tablero.txt_0044,22-El narcotráfico patea el tablero.txt_0032|22-El narcotráfico patea el tablero.txt_0036|22-El narcotráfico patea el tablero.txt_0039|22-El narcotráfico patea el tablero.txt_0040
¿Cómo se diferenciaron los gobiernos de Belisario Betancur y César Gaviria en su éxito para lograr acuerdos de paz con grupos guerrilleros?,solr,1.086829662322998,1.0,1.0,0.0,turba.,"23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0002|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|21-Una democracia represiva.txt_0075|22-El narcotráfico patea el tablero.txt_0072|35-No es el pasado, es el futuro.txt_0006",23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0002
¿Cómo se diferenciaron los gobiernos de Belisario Betancur y César Gaviria en su éxito para lograr acuerdos de paz con grupos guerrilleros?,milvus,1.3106169700622559,0.5,0.5,0.0,harold bedoya,15-Golpear y huir.txt_0028|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0002|02-introducción.txt_0004|15-Golpear y huir.txt_0025|08-Una dictadura inducida.txt_0037,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0002
¿Qué estrategias específicas emplearon los capos narcotraficantes para buscar ser incluidos en la vida nacional y obtener mayor influencia social y política en Colombia?,solr,3.615772247314453,1.0,1.0,0.04081632653061224,es indisputable que en muchas de estas organizaciones haba escrito una renovación de la educación de una perspectiva crtica.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0006|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0007|26-«Los enemigos agazapados de la paz».txt_0024|29-Democracia desde abajo.txt_0009|02-introducción.txt_0046,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0006|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0007
